Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
51,1,188.96,JY7276944573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160727693015143,,160727693015143,2085,15,Wechat
2978,1,240.74,JY7277544573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160727753015143,,160727753015143,2085,15,Wechat
58,1,188.96,JY7285544573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160728554015143,,160728554015143,2085,15,Wechat
1997,1,236.01,JY7296244573,12/01/2022,22,76,CNY,4191514,266.69,Custom,,160729626015143,,160729626015143,2085,15,Wechat
1904,1,236.01,JY7325544573,12/01/2022,22,76,CNY,4191514,266.69,Custom,,160732554015143,,160732554015143,2085,15,Wechat
2756,1,155.6,JY7538944573,12/01/2022,22,76,CNY,4191514,175.83,Custom,,160753896015143,,160753896015143,2085,15,Wechat
51,1,188.96,JY7543544573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160754353015143,,160754353015143,2085,15,Wechat
60,1,188.96,JY7597044573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160759701015143,,160759701015143,2085,15,Wechat
2978,1,240.74,JY7599844573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160759989015143,,160759989015143,2085,15,Wechat
58,1,188.96,JY7702944573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160770299015143,,160770299015143,2085,15,Wechat
50,1,188.96,JY7702944573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160770299015143,,160770299015143,2085,15,Wechat
1367,1,240.74,JY7806044573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160780600015143,,160780600015143,2085,15,Wechat
2471,1,240.74,JY7833344573,12/01/2022,22,76,CNY,4191514,272.04,Custom,,160783332015143,,160783332015143,2085,15,Wechat
51,1,188.96,JY7833544573,12/01/2022,22,76,CNY,4191514,213.52,Custom,,160783352015143,,160783352015143,2085,15,Wechat
106,1,240.74,JY9174344564,03/01/2022,22,76,CNY,4191514,272.04,Custom,,158917435015143,,158917435015143,2085,15,Wechat
104,1,240.74,JY9639644574,13/01/2022,22,76,CNY,4191514,272.04,Custom,,160963961015143,,160963961015143,2085,15,Wechat
1849,1,167.26,JY9668544574,13/01/2022,22,76,CNY,4191514,189.0,Custom,,160966856015143,,160966856015143,2085,15,Wechat
105,1,240.74,JY9676344574,13/01/2022,22,76,CNY,4191514,272.04,Custom,,160967631015143,,160967631015143,2085,15,Wechat
2471,1,240.74,JY9677544574,13/01/2022,22,76,CNY,4191514,272.04,Custom,,160967751015143,,160967751015143,2085,15,Wechat
60,1,188.96,JY9685344574,13/01/2022,22,76,CNY,4191514,213.52,Custom,,160968532015143,,160968532015143,2085,15,Wechat
