Item ID,Qty,Rate,External ID,Date,Department,Location,Currency,Customer,Gross Amount,Price Level,VAT,PO,Payment Method,Memo,Account,Cus Checking,New Cus Checking
3022,1,273.83,JY359487644606,14/02/2022,22,76,CNY,3760095,309.43,Custom,,2469359487613810845,,2469359487613810845,2069,19,Tmall
55,1,214.58,JY359799444608,16/02/2022,22,76,CNY,3760095,242.47,Custom,,2472359799474079259,,2472359799474079259,2069,19,Tmall
105,1,314.18,JY360100544606,14/02/2022,22,76,CNY,3760095,355.02,Custom,,1487360100535273994,,1487360100535273994,2069,19,Tmall
55,1,253.98,JY367940444605,13/02/2022,22,76,CNY,3760095,287.0,Custom,,2464367940424788438,,2464367940424788438,2069,19,Tmall
104,1,297.35,JY370850944608,16/02/2022,22,76,CNY,3760095,336.0,Custom,,2472370850980524926,,2472370850980524926,2069,19,Tmall
1367,1,292.77,JY377927844607,15/02/2022,22,76,CNY,3760095,330.83,Custom,,2470377927806651552,,2470377927806651552,2069,19,Tmall
94,1,155.91,JY381260944605,13/02/2022,22,76,CNY,3760095,176.18,Custom,,2464381260933593342,,2464381260933593342,2069,19,Tmall
1855,1,102.47,JY384695344607,15/02/2022,22,76,CNY,3760095,115.79,Custom,,2470384695325204818,,2470384695325204818,2069,19,Tmall
2981,1,271.35,JY389922844607,15/02/2022,22,76,CNY,3760095,306.62,Custom,,2471389922869841414,,2471389922869841414,2069,19,Tmall
1904,1,272.77,JY389989644605,13/02/2022,22,76,CNY,3760095,308.23,Custom,,2466389989675659842,,2466389989675659842,2069,19,Tmall
